symbol,company_name,isin,sector,sector_id,industry,industry_id,industry_exposure_weight,sector_exposure_weight,classification_confidence,classification_source,classification_rationale,primary_business,business_description,effective_from,effective_to,last_verified,market_cap,index_membership
UNIECOM,Unicommerce Esolutions Limited,,IT SERVICES,SEC_IT_SERVICES,Enterprise Software & SaaS,IND_ENTERPRISE_SOFTWARE_SAAS,1.0,1.0,HIGH,HARDCODED_VERIFIED_FUNDAMENTAL,"Classified into Sector 'IT SERVICES' and Industry 'Mid-Tier IT & Digital Solutions' based on core economic business exposure: Mid-sized IT software consulting, cloud integration, agile application development and cybersecurity.","Unicommerce Esolutions — e-commerce order management SaaS (OMS), warehouse management system (WMS), multi-channel fulfilment platform","Unicommerce Esolutions Limited specializes in mid-sized it software consulting, cloud integration, agile application development and cybersecurity.",2024-01-01,9999-12-31,2026-08-23,1927.25,NSE BROAD MARKET (EQ)
UNIENTER,Uniphos Enterprises Limited,,FERTILIZERS,SEC_FERTILIZERS,Fertilizers & Soil Nutrients,IND_FERTILIZERS_SOIL_NUTRIENTS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'FERTILIZERS' and Industry 'Fertilizers & Soil Nutrients' based on core economic business exposure: Nitrogenous urea, complex phosphatic NPK fertilizers and specialized soil plant nutrients.","Nitrogenous urea, complex phosphatic NPK fertilizers and specialized soil plant nutrients.","Uniphos Enterprises Limited specializes in nitrogenous urea, complex phosphatic npk fertilizers and specialized soil plant nutrients.",2024-01-01,9999-12-31,2026-08-23,200.0,NSE BROAD MARKET (EQ)
UNIHEALTH,UNIHEALTH,,HEALTHCARE SERVICES,SEC_HEALTHCARE_SERVICES,Hospitals & Healthcare Chains,IND_HOSPITALS_HEALTHCARE_CHAINS,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'HEALTHCARE SERVICES' and Industry 'Hospitals & Healthcare Chains' based on core economic business exposure: Unihealth Consultancy - Multi-specialty tertiary care hospital operations and medical tourism,Unihealth Consultancy - Multi-specialty tertiary care hospital operations and medical tourism,UNIHEALTH specializes in unihealth consultancy - multi-specialty tertiary care hospital operations and medical tourism,2024-01-01,9999-12-31,2026-08-23,1024.6,NSE EMERGE (SME)
UNIINFO,Uniinfo Telecom Services Limited,,TELECOM,SEC_TELECOM,Optical Fiber & Telecom Infrastructure,IND_OPTICAL_FIBER_TELECOM_INFRASTRUCTURE,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'TELECOM' and Industry 'Optical Fiber & Telecom Infrastructure' based on core economic business exposure: Telecom wireless network planning, optical fiber rollout and optimization.","Telecom wireless network planning, optical fiber rollout and optimization.","Uniinfo Telecom Services Limited specializes in telecom wireless network planning, optical fiber rollout and optimization.",2024-01-01,9999-12-31,2026-08-23,200.0,NSE BROAD MARKET (EQ)
UNILEX,UNILEX,,CHEMICALS,SEC_CHEMICALS,Pigments & Dyes,IND_PIGMENTS_DYES,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'CHEMICALS' and Industry 'Pigments & Dyes' based on core economic business exposure: Unilex Colours and Chemicals - Synthetic organic pigments, dye intermediates and chemical solvents","Unilex Colours and Chemicals - Synthetic organic pigments, dye intermediates and chemical solvents","UNILEX specializes in unilex colours and chemicals - synthetic organic pigments, dye intermediates and chemical solvents",2024-01-01,9999-12-31,2026-08-23,50.0,NSE EMERGE (SME)
UNIMECH,Unimech Aerospace and Manufacturing Limited,,DEFENCE & AEROSPACE,SEC_DEFENCE_AEROSPACE,Aerospace & Fighter Aircraft,IND_AEROSPACE_FIGHTER_AIRCRAFT,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'DEFENCE & AEROSPACE' and Industry 'Aerospace & Fighter Aircraft' based on core economic business exposure: Fighter aircraft, helicopters and aero-engine systems.","Fighter aircraft, helicopters and aero-engine systems.","Unimech Aerospace and Manufacturing Limited specializes in fighter aircraft, helicopters and aero-engine systems.",2024-01-01,9999-12-31,2026-08-23,24718.25,NSE BROAD MARKET (EQ)
UNIONBANK,Union Bank of India,,BANKING,SEC_BANKING,Public Sector Banks (PSU),IND_PUBLIC_SECTOR_BANKS_PSU,1.0,1.0,HIGH,HARDCODED_VERIFIED_FUNDAMENTAL,"Classified into Sector 'CAPITAL MARKETS' and Industry 'Exchange Traded Funds (ETF)' based on core economic business exposure: Passive exchange traded fund tracking equities, debt or precious metals index.","Union Bank of India — PSU bank; retail, corporate, MSME, agri banking after merger with Andhra Bank and Corporation Bank","Union Bank of India specializes in passive exchange traded fund tracking equities, debt or precious metals index.",2024-01-01,9999-12-31,2026-08-23,211668.0,NIFTY NEXT 50
UNIPARTS,Uniparts India Limited,,AUTO ANCILLARIES,SEC_AUTO_ANCILLARIES,Precision Powertrain Engine Components,IND_PRECISION_POWERTRAIN_ENGINE_COMPONENTS,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Powertrain Engine Components' based on core economic business exposure: 3-point linkage systems and precision machined parts for farm tractors.,3-point linkage systems and precision machined parts for farm tractors.,Uniparts India Limited specializes in 3-point linkage systems and precision machined parts for farm tractors.,2024-01-01,9999-12-31,2026-08-23,8055.37,NSE BROAD MARKET (EQ)
UNITDSPR,United Spirits Limited,,BEVERAGES & DISTILLERIES,SEC_BEVERAGES_DISTILLERIES,IMFL Spirits & Distilleries,IND_IMFL_SPIRITS_DISTILLERIES,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'BEVERAGES & DISTILLERIES' and Industry 'IMFL Spirits & Distilleries' based on core economic business exposure: Distillation of alcoholic beverages or bottling of non-alcoholic beverages.,Distillation of alcoholic beverages or bottling of non-alcoholic beverages.,United Spirits Limited specializes in distillation of alcoholic beverages or bottling of non-alcoholic beverages.,2024-01-01,9999-12-31,2026-08-23,214796.33,NIFTY NEXT 50
UNITECH,Unitech Limited,,REAL ESTATE,SEC_REAL_ESTATE,Residential Townships & Commercial REITs,IND_RESIDENTIAL_TOWNSHIPS_COMMERCIAL_REITS,1.0,1.0,HIGH,HARDCODED_VERIFIED_FUNDAMENTAL,"Classified into Sector 'IT SERVICES' and Industry 'Mid-Tier IT & Digital Solutions' based on core economic business exposure: Mid-sized IT software consulting, cloud integration, agile application development and cybersecurity.","Unitech Limited — residential real estate developer (under insolvency resolution); had townships, commercial and hospitality assets","Unitech Limited specializes in mid-sized it software consulting, cloud integration, agile application development and cybersecurity.",2024-01-01,9999-12-31,2026-08-23,2373.25,NSE BROAD MARKET (EQ)
UNITEDPOLY,United Polyfab Gujarat Limited,,TEXTILES,SEC_TEXTILES,Cotton Spinning & Yarns,IND_COTTON_SPINNING_YARNS,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'TEXTILES' and Industry 'Cotton Spinning & Yarns' based on core economic business exposure: Cotton yarn spinning and grey woven fabrics.,Cotton yarn spinning and grey woven fabrics.,United Polyfab Gujarat Limited specializes in cotton yarn spinning and grey woven fabrics.,2024-01-01,9999-12-31,2026-08-23,364.75,NSE TRADE-TO-TRADE (T2T)
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,,TEA & COFFEE,SEC_TEA_COFFEE,Tea Plantations & Packaging,IND_TEA_PLANTATIONS_PACKAGING,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'TEA & COFFEE' and Industry 'Tea Plantations & Packaging' based on core economic business exposure: Cultivation, processing, packet tea packaging and export of tea and coffee.","Cultivation, processing, packet tea packaging and export of tea and coffee.","The United Nilgiri Tea Estates Company Limited specializes in cultivation, processing, packet tea packaging and export of tea and coffee.",2024-01-01,9999-12-31,2026-08-23,253.25,NSE BROAD MARKET (EQ)
UNIVASTU,Univastu India Limited,,CONSTRUCTION & INFRASTRUCTURE,SEC_CONSTRUCTION_INFRASTRUCTURE,Civil & Commercial Construction,IND_CIVIL_COMMERCIAL_CONSTRUCTION,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'CONSTRUCTION & INFRASTRUCTURE' and Industry 'Civil & Commercial Construction' based on core economic business exposure: Civil construction of sports complexes, commercial buildings and metro stations.","Civil construction of sports complexes, commercial buildings and metro stations.","Univastu India Limited specializes in civil construction of sports complexes, commercial buildings and metro stations.",2024-01-01,9999-12-31,2026-08-23,4827.5,NSE TRADE-TO-TRADE (T2T)
UNIVCABLES,Universal Cables Limited,,CONSUMER ELECTRICALS,SEC_CONSUMER_ELECTRICALS,Wires & Cables,IND_WIRES_CABLES,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CONSUMER ELECTRICALS' and Industry 'Wires & Cables' based on core economic business exposure: Flame-retardant building wires, extra-high-voltage underground power cables and optical communication wires.","Flame-retardant building wires, extra-high-voltage underground power cables and optical communication wires.","Universal Cables Limited specializes in flame-retardant building wires, extra-high-voltage underground power cables and optical communication wires.",2024-01-01,9999-12-31,2026-08-23,27347.0,NSE BROAD MARKET (EQ)
UNIVPHOTO,Universus Photo Imagings Limited,,HEALTHCARE SERVICES,SEC_HEALTHCARE_SERVICES,Medical Clinics & Equipment,IND_MEDICAL_CLINICS_EQUIPMENT,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'HEALTHCARE SERVICES' and Industry 'Medical Clinics & Equipment' based on core economic business exposure: X-ray films, medical imaging films and specialty BOPP films.","X-ray films, medical imaging films and specialty BOPP films.","Universus Photo Imagings Limited specializes in x-ray films, medical imaging films and specialty bopp films.",2024-01-01,9999-12-31,2026-08-23,200.0,NSE TRADE-TO-TRADE (T2T)
UNOMINDA,UNO Minda Limited,,AUTO ANCILLARIES,SEC_AUTO_ANCILLARIES,Auto Lighting & Electricals,IND_AUTO_LIGHTING_ELECTRICALS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Auto Lighting & Electricals' based on core economic business exposure: Automotive headlamps, lighting and cockpit electronics.","Automotive headlamps, lighting and cockpit electronics.","UNO Minda Limited specializes in automotive headlamps, lighting and cockpit electronics.",2024-01-01,9999-12-31,2026-08-23,71893.12,NSE BROAD MARKET (EQ)
UPHOT,U P Hotels Limited,,HOTELS & HOSPITALITY,SEC_HOTELS_HOSPITALITY,Luxury Hotels & Resorts,IND_LUXURY_HOTELS_RESORTS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'HOTELS & HOSPITALITY' and Industry 'Luxury Hotels & Resorts' based on core economic business exposure: 5-star luxury palaces, premium business hotels, airport lounges and holiday leisure resorts.","5-star luxury palaces, premium business hotels, airport lounges and holiday leisure resorts.","U P Hotels Limited specializes in 5-star luxury palaces, premium business hotels, airport lounges and holiday leisure resorts.",2024-01-01,9999-12-31,2026-08-23,200.0,NSE BROAD MARKET (EQ)
UPL,UPL Limited,,AGRICULTURE & AGROCHEMICALS,SEC_AGRICULTURE_AGROCHEMICALS,Crop Protection Formulations,IND_CROP_PROTECTION_FORMULATIONS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AGRICULTURE & AGROCHEMICALS' and Industry 'Crop Protection Formulations' based on core economic business exposure: Crop protection agrochemicals, insecticides and fungicides.","Crop protection agrochemicals, insecticides and fungicides.","UPL Limited specializes in crop protection agrochemicals, insecticides and fungicides.",2024-01-01,9999-12-31,2026-08-23,62957.62,NSE BROAD MARKET (EQ)
URAVIDEF,Uravi Defence and Technology Limited,,DEFENCE & AEROSPACE,SEC_DEFENCE_AEROSPACE,Defence Electronics & Avionics,IND_DEFENCE_ELECTRONICS_AVIONICS,1.0,1.0,HIGH,HARDCODED_VERIFIED_FUNDAMENTAL,"Classified into Sector 'IT SERVICES' and Industry 'Mid-Tier IT & Digital Solutions' based on core economic business exposure: Mid-sized IT software consulting, cloud integration, agile application development and cybersecurity.","Uravi Defence and Technology — thermal imaging systems, night vision devices, IR sensors for defence and security applications","Uravi Defence and Technology Limited specializes in mid-sized it software consulting, cloud integration, agile application development and cybersecurity.",2024-01-01,9999-12-31,2026-08-23,200.0,NSE TRADE-TO-TRADE (T2T)
URBAN,URBAN,,REAL ESTATE,SEC_REAL_ESTATE,Residential Real Estate,IND_RESIDENTIAL_REAL_ESTATE,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'REAL ESTATE' and Industry 'Residential Real Estate' based on core economic business exposure: Urban Enviro Waste Management - Municipal solid waste collection, processing and recycling infrastructure","Urban Enviro Waste Management - Municipal solid waste collection, processing and recycling infrastructure","URBAN specializes in urban enviro waste management - municipal solid waste collection, processing and recycling infrastructure",2024-01-01,9999-12-31,2026-08-23,398.0,NSE EMERGE (SME)
URBANCO,Urban Company Limited,,SERVICES & MEDIA,SEC_SERVICES_MEDIA,Consumer Internet Platforms & Apps,IND_CONSUMER_INTERNET_PLATFORMS_APPS,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'SERVICES & MEDIA' and Industry 'Consumer Internet Platforms & Apps' based on core economic business exposure: On-demand home cleaning, beauty salon and appliance repair app platform.","On-demand home cleaning, beauty salon and appliance repair app platform.","Urban Company Limited specializes in on-demand home cleaning, beauty salon and appliance repair app platform.",2024-01-01,9999-12-31,2026-08-23,1277681.25,NSE BROAD MARKET (EQ)
URJA,Urja Global Limited,,RENEWABLE ENERGY,SEC_RENEWABLE_ENERGY,Solar PV & Green Hydrogen,IND_SOLAR_PV_GREEN_HYDROGEN,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'RENEWABLE ENERGY' and Industry 'Solar PV & Green Hydrogen' based on core economic business exposure: Solar PV rooftop installations, solar street lights and EV batteries.","Solar PV rooftop installations, solar street lights and EV batteries.","Urja Global Limited specializes in solar pv rooftop installations, solar street lights and ev batteries.",2024-01-01,9999-12-31,2026-08-23,557.38,NSE BROAD MARKET (EQ)
USASEEDS,USASEEDS,,AGRICULTURE & AGROCHEMICALS,SEC_AGRICULTURE_AGROCHEMICALS,Hybrid Seeds & Agri Inputs,IND_HYBRID_SEEDS_AGRI_INPUTS,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'AGRICULTURE & AGROCHEMICALS' and Industry 'Hybrid Seeds & Agri Inputs' based on core economic business exposure: Upsurge Seeds of Agriculture - Certified hybrid crop seeds and agricultural grain processing,Upsurge Seeds of Agriculture - Certified hybrid crop seeds and agricultural grain processing,USASEEDS specializes in upsurge seeds of agriculture - certified hybrid crop seeds and agricultural grain processing,2024-01-01,9999-12-31,2026-08-23,50.0,NSE EMERGE (SME)
USHAFIN,USHAFIN,,FINANCE & NBFC,SEC_FINANCE_NBFC,Corporate & Wholesale Finance,IND_CORPORATE_WHOLESALE_FINANCE,1.0,1.0,HIGH,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'FINANCE & NBFC' and Industry 'Corporate & Wholesale Finance' based on core economic business exposure: Usha Financial Services - Non-banking financial company offering commercial business credit,Usha Financial Services - Non-banking financial company offering commercial business credit,USHAFIN specializes in usha financial services - non-banking financial company offering commercial business credit,2024-01-01,9999-12-31,2026-08-23,150.8,NSE EMERGE (SME)
USHAMART,Usha Martin Limited,,STEEL,SEC_STEEL,Secondary Steel & TMT Rebars,IND_SECONDARY_STEEL_TMT_REBARS,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'STEEL' and Industry 'Secondary Steel & TMT Rebars' based on core economic business exposure: Direct reduced iron sponge iron, induction furnace billet casting and TMT rebars.","Direct reduced iron sponge iron, induction furnace billet casting and TMT rebars.","Usha Martin Limited specializes in direct reduced iron sponge iron, induction furnace billet casting and tmt rebars.",2024-01-01,9999-12-31,2026-08-23,32054.5,NSE BROAD MARKET (EQ)
USK,Udayshivakumar Infra Limited,,CONSTRUCTION & INFRASTRUCTURE,SEC_CONSTRUCTION_INFRASTRUCTURE,Civil & Commercial Construction,IND_CIVIL_COMMERCIAL_CONSTRUCTION,1.0,1.0,HIGH,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CONSTRUCTION & INFRASTRUCTURE' and Industry 'Civil & Commercial Construction' based on core economic business exposure: General contracting of institutional campuses, commercial towers, PEB structures and metro stations.","General contracting of institutional campuses, commercial towers, PEB structures and metro stations.","Udayshivakumar Infra Limited specializes in general contracting of institutional campuses, commercial towers, peb structures and metro stations.",2024-01-01,9999-12-31,2026-08-23,200.0,NSE BROAD MARKET (EQ)
