date,basic_industry,Q1_CURRENT_STRENGTH,EXPECTED_RETURN_20D,P_gt_5pct_20D,BEST_HORIZON,OPPORTUNITY_CLASS,Q3_KEY_POSITIVE_DRIVERS,Q3_KEY_RISK_FACTORS
2025-04-09,Tyres & Rubber Products,24.8,-8.71,5.4,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (12% > SMA50); -Underperforming NIFTY (-5.1% 20D RS)
2025-04-11,Tyres & Rubber Products,37.8,-3.46,14.0,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+0.2% 20D RS); +Volume Accumulation (1.5x 20D avg),-Weak Breadth Participation (38% > SMA50); -Strength Decelerating (-3.0 pts)
2025-04-15,Tyres & Rubber Products,48.4,1.96,34.1,5D_SHORT_TERM,EMERGING_LEADER,+Outperforming NIFTY (+2.9% 20D RS); +Strength Accelerating (+13.0 pts); +Volume Accumulation (1.7x 20D avg),-Weak Breadth Participation (50% > SMA50)
2025-04-16,Tyres & Rubber Products,54.4,3.75,43.3,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (62% > SMA50); +Outperforming NIFTY (+6.1% 20D RS); +Strength Accelerating (+28.6 pts),
2025-04-17,Tyres & Rubber Products,54.8,3.85,43.8,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (62% > SMA50); +Outperforming NIFTY (+9.3% 20D RS); +Strength Accelerating (+32.1 pts),
2025-04-21,Tyres & Rubber Products,59.0,4.85,49.2,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (75% > SMA50); +Outperforming NIFTY (+9.1% 20D RS); +Strength Accelerating (+34.2 pts),
2025-04-22,Tyres & Rubber Products,59.7,5.02,50.1,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (75% > SMA50); +Outperforming NIFTY (+6.9% 20D RS); +Strength Accelerating (+21.8 pts),
2025-04-23,Tyres & Rubber Products,65.5,6.42,57.6,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (100% > SMA50); +Outperforming NIFTY (+6.7% 20D RS); +Strength Accelerating (+17.1 pts),
2025-04-24,Tyres & Rubber Products,61.3,3.94,44.3,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+6.1% 20D RS); +Strength Accelerating (+6.9 pts),
2025-04-25,Tyres & Rubber Products,57.7,2.39,36.2,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (75% > SMA50); +Outperforming NIFTY (+3.0% 20D RS); +Strength Accelerating (+3.0 pts),
2025-04-28,Tyres & Rubber Products,62.8,3.75,43.3,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+4.4% 20D RS); +Strength Accelerating (+3.8 pts),
2025-04-29,Tyres & Rubber Products,67.5,5.62,53.4,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (100% > SMA50); +Outperforming NIFTY (+7.3% 20D RS); +Strength Accelerating (+7.8 pts),
2025-04-30,Tyres & Rubber Products,78.7,9.25,71.5,5D_SHORT_TERM,LEADING,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+10.0% 20D RS); +Strength Accelerating (+13.2 pts),
2025-05-02,Tyres & Rubber Products,70.8,6.73,59.3,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+10.1% 20D RS); +Strength Accelerating (+9.6 pts),
2025-05-05,Tyres & Rubber Products,70.0,7.02,60.8,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+10.3% 20D RS); +Strength Accelerating (+12.3 pts),
2025-05-06,Tyres & Rubber Products,67.3,4.98,49.9,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+7.4% 20D RS); +Strength Accelerating (+4.6 pts),
2025-05-07,Tyres & Rubber Products,71.3,5.79,54.3,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+10.0% 20D RS); +Strength Accelerating (+3.8 pts),
2025-05-08,Tyres & Rubber Products,72.1,4.12,45.2,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+12.0% 20D RS); +Volume Accumulation (1.3x 20D avg),-Strength Decelerating (-6.6 pts)
2025-05-09,Tyres & Rubber Products,73.9,6.29,56.9,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+17.3% 20D RS); +Strength Accelerating (+3.1 pts),
2025-05-12,Tyres & Rubber Products,77.2,7.81,64.8,5D_SHORT_TERM,LEADING,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+18.5% 20D RS); +Strength Accelerating (+7.2 pts),
2025-05-13,Tyres & Rubber Products,76.3,7.94,65.4,5D_SHORT_TERM,LEADING,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+18.2% 20D RS); +Strength Accelerating (+9.0 pts),
2025-05-14,Tyres & Rubber Products,79.2,8.43,67.8,5D_SHORT_TERM,LEADING,+Broad Industry Participation (100% > SMA50); +Outperforming NIFTY (+15.2% 20D RS); +Strength Accelerating (+7.9 pts),
2025-05-15,Tyres & Rubber Products,77.9,7.75,64.5,5D_SHORT_TERM,LEADING,+Broad Industry Participation (100% > SMA50); +Outperforming NIFTY (+11.0% 20D RS); +Strength Accelerating (+5.8 pts),
2025-05-16,Tyres & Rubber Products,77.4,7.19,61.6,20D_CORE_SWING,LEADING,+Broad Industry Participation (100% > SMA50); +Outperforming NIFTY (+9.8% 20D RS); +Strength Accelerating (+3.5 pts),
2025-05-19,Tyres & Rubber Products,78.1,6.92,60.3,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (100% > SMA50); +Outperforming NIFTY (+9.2% 20D RS); +Volume Accumulation (1.3x 20D avg),
2025-05-20,Tyres & Rubber Products,69.0,3.26,40.7,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (100% > SMA50); +Outperforming NIFTY (+5.7% 20D RS),-Strength Decelerating (-7.3 pts)
2025-05-21,Tyres & Rubber Products,84.3,9.16,71.1,5D_SHORT_TERM,LEADING,+Broad Industry Participation (100% > SMA50); +Outperforming NIFTY (+8.2% 20D RS); +Strength Accelerating (+5.1 pts),
2025-05-22,Tyres & Rubber Products,69.4,3.11,39.9,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (100% > SMA50); +Outperforming NIFTY (+6.9% 20D RS),-Strength Decelerating (-8.6 pts)
2025-05-23,Tyres & Rubber Products,71.0,3.9,44.1,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (100% > SMA50); +Outperforming NIFTY (+6.4% 20D RS),-Strength Decelerating (-6.4 pts)
2025-05-26,Tyres & Rubber Products,80.9,7.92,65.3,20D_CORE_SWING,LEADING,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+9.4% 20D RS); +Strength Accelerating (+2.8 pts),
2025-05-27,Tyres & Rubber Products,70.7,5.25,51.4,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+7.5% 20D RS); +Volume Accumulation (1.5x 20D avg),
2025-05-28,Tyres & Rubber Products,68.4,1.71,32.9,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+6.4% 20D RS),-Strength Decelerating (-15.9 pts)
2025-05-29,Tyres & Rubber Products,64.6,2.67,37.6,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+3.9% 20D RS),-Strength Decelerating (-4.7 pts)
2025-05-30,Tyres & Rubber Products,63.4,1.84,33.5,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+3.8% 20D RS); +Volume Accumulation (1.8x 20D avg),-Strength Decelerating (-7.6 pts)
2025-06-02,Tyres & Rubber Products,62.2,0.23,26.3,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+3.3% 20D RS),-Strength Decelerating (-18.7 pts)
2025-06-03,Tyres & Rubber Products,59.5,0.28,26.5,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+3.3% 20D RS),-Strength Decelerating (-11.1 pts)
2025-06-04,Tyres & Rubber Products,55.1,-1.16,21.0,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (75% > SMA50); +Outperforming NIFTY (+0.6% 20D RS),-Strength Decelerating (-13.2 pts)
2025-06-05,Tyres & Rubber Products,66.1,4.14,45.4,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+2.6% 20D RS),
2025-06-06,Tyres & Rubber Products,68.1,5.2,51.1,60D_STRUCTURAL,ESTABLISHED_LEADER,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+4.3% 20D RS); +Strength Accelerating (+4.7 pts),
2025-06-09,Tyres & Rubber Products,62.4,3.0,39.3,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+2.7% 20D RS),
2025-06-10,Tyres & Rubber Products,63.0,3.73,43.2,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (88% > SMA50); +Outperforming NIFTY (+3.3% 20D RS); +Strength Accelerating (+3.5 pts),
2025-06-11,Tyres & Rubber Products,63.2,4.61,47.9,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (75% > SMA50); +Outperforming NIFTY (+2.8% 20D RS); +Strength Accelerating (+8.1 pts),
2025-06-12,Tyres & Rubber Products,53.1,-1.62,19.4,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (75% > SMA50); +Outperforming NIFTY (+1.1% 20D RS),-Strength Decelerating (-13.1 pts)
2025-06-13,Tyres & Rubber Products,63.3,2.31,35.8,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (75% > SMA50); +Outperforming NIFTY (+0.9% 20D RS); +Volume Accumulation (3.2x 20D avg),-Strength Decelerating (-4.9 pts)
2025-06-16,Tyres & Rubber Products,53.4,-0.81,22.2,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (75% > SMA50),-Underperforming NIFTY (-1.2% 20D RS); -Strength Decelerating (-9.0 pts)
2025-06-17,Tyres & Rubber Products,47.2,-3.38,14.2,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (75% > SMA50),-Underperforming NIFTY (-0.8% 20D RS); -Strength Decelerating (-15.8 pts)
2025-06-18,Tyres & Rubber Products,47.6,-3.29,14.5,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (75% > SMA50),-Underperforming NIFTY (-2.3% 20D RS); -Strength Decelerating (-15.6 pts)
2024-10-28,Wires & Cables,21.7,-7.96,6.2,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (14% > SMA50); -Underperforming NIFTY (-10.4% 20D RS)
2024-10-29,Wires & Cables,18.7,-7.91,6.2,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (9% > SMA50); -Underperforming NIFTY (-9.7% 20D RS)
2024-10-30,Wires & Cables,20.5,-8.85,5.2,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (14% > SMA50); -Underperforming NIFTY (-8.2% 20D RS)
2024-10-31,Wires & Cables,25.1,-5.11,10.4,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+4.8 pts),-Weak Breadth Participation (18% > SMA50); -Underperforming NIFTY (-5.1% 20D RS)
2024-11-01,Wires & Cables,27.2,-4.68,11.3,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+4.4 pts),-Weak Breadth Participation (23% > SMA50); -Underperforming NIFTY (-3.7% 20D RS)
2024-11-04,Wires & Cables,26.1,-4.96,10.7,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+4.3 pts),-Weak Breadth Participation (14% > SMA50); -Underperforming NIFTY (-2.0% 20D RS)
2024-11-05,Wires & Cables,26.6,-4.21,12.3,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+7.8 pts),-Weak Breadth Participation (18% > SMA50); -Underperforming NIFTY (-4.0% 20D RS)
2024-11-06,Wires & Cables,28.9,-3.55,13.8,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+8.4 pts),-Weak Breadth Participation (27% > SMA50); -Underperforming NIFTY (-4.2% 20D RS)
2024-11-07,Wires & Cables,27.8,-4.87,10.9,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+2.6 pts),-Weak Breadth Participation (27% > SMA50); -Underperforming NIFTY (-4.8% 20D RS)
2024-11-08,Wires & Cables,25.7,-6.1,8.7,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (23% > SMA50); -Underperforming NIFTY (-6.1% 20D RS)
2024-11-11,Wires & Cables,23.9,-6.66,7.8,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (14% > SMA50); -Underperforming NIFTY (-7.2% 20D RS)
2024-11-12,Wires & Cables,24.6,-6.45,8.1,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (18% > SMA50); -Underperforming NIFTY (-8.3% 20D RS)
2024-11-13,Wires & Cables,19.1,-9.18,4.9,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (9% > SMA50); -Underperforming NIFTY (-10.6% 20D RS)
2024-11-14,Wires & Cables,20.2,-8.5,5.6,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (9% > SMA50); -Underperforming NIFTY (-9.5% 20D RS)
2024-11-18,Wires & Cables,18.3,-8.93,5.2,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (9% > SMA50); -Underperforming NIFTY (-8.9% 20D RS)
2024-11-19,Wires & Cables,21.6,-7.24,7.0,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (9% > SMA50); -Underperforming NIFTY (-6.1% 20D RS)
2024-11-20,Wires & Cables,24.6,-6.1,8.7,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (9% > SMA50); -Underperforming NIFTY (-3.1% 20D RS)
2024-11-21,Wires & Cables,22.7,-5.9,9.0,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+3.6 pts),-Weak Breadth Participation (9% > SMA50); -Underperforming NIFTY (-5.1% 20D RS)
2024-11-22,Wires & Cables,26.0,-4.74,11.1,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+5.7 pts),-Weak Breadth Participation (9% > SMA50); -Underperforming NIFTY (-3.5% 20D RS)
2024-11-25,Wires & Cables,30.8,-2.38,17.0,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+12.4 pts),-Weak Breadth Participation (9% > SMA50); -Underperforming NIFTY (-0.3% 20D RS)
2024-11-26,Wires & Cables,34.4,-1.43,20.0,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+12.8 pts),-Weak Breadth Participation (23% > SMA50); -Underperforming NIFTY (-0.8% 20D RS)
2024-11-27,Wires & Cables,43.1,1.04,29.8,5D_SHORT_TERM,NEUTRAL,+Strength Accelerating (+18.5 pts); +Volume Accumulation (2.8x 20D avg),-Weak Breadth Participation (32% > SMA50); -Underperforming NIFTY (-0.8% 20D RS)
2024-11-28,Wires & Cables,37.7,-0.27,24.3,5D_SHORT_TERM,NEUTRAL,+Strength Accelerating (+15.0 pts); +Volume Accumulation (1.4x 20D avg),-Weak Breadth Participation (32% > SMA50); -Underperforming NIFTY (-1.2% 20D RS)
2024-11-29,Wires & Cables,35.7,-1.69,19.2,5D_SHORT_TERM,NEUTRAL,+Strength Accelerating (+9.7 pts),-Weak Breadth Participation (32% > SMA50); -Underperforming NIFTY (-2.6% 20D RS)
2024-12-02,Wires & Cables,34.6,-3.0,15.2,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+3.9 pts),-Weak Breadth Participation (32% > SMA50); -Underperforming NIFTY (-3.1% 20D RS)
2024-12-03,Wires & Cables,42.8,-0.23,24.4,5D_SHORT_TERM,NEUTRAL,+Outperforming NIFTY (+0.7% 20D RS); +Strength Accelerating (+8.4 pts),-Weak Breadth Participation (41% > SMA50)
2024-12-04,Wires & Cables,46.2,-0.33,24.0,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+0.7% 20D RS); +Strength Accelerating (+3.1 pts); +Volume Accumulation (1.5x 20D avg),-Weak Breadth Participation (45% > SMA50)
2024-12-05,Wires & Cables,46.3,0.68,28.2,5D_SHORT_TERM,EMERGING_LEADER,+Strength Accelerating (+8.7 pts); +Volume Accumulation (1.5x 20D avg),-Weak Breadth Participation (50% > SMA50); -Underperforming NIFTY (-0.8% 20D RS)
2024-12-06,Wires & Cables,49.9,2.54,37.0,5D_SHORT_TERM,EMERGING_LEADER,+Strength Accelerating (+14.2 pts),-Weak Breadth Participation (59% > SMA50); -Underperforming NIFTY (-0.1% 20D RS)
2024-12-09,Wires & Cables,50.9,2.91,38.9,5D_SHORT_TERM,EMERGING_LEADER,+Outperforming NIFTY (+1.6% 20D RS); +Strength Accelerating (+16.3 pts); +Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (55% > SMA50)
2024-12-10,Wires & Cables,67.5,6.9,60.2,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (68% > SMA50); +Outperforming NIFTY (+3.9% 20D RS); +Strength Accelerating (+24.7 pts),
2024-12-11,Wires & Cables,57.0,3.64,42.7,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (68% > SMA50); +Outperforming NIFTY (+4.7% 20D RS); +Strength Accelerating (+10.8 pts),
2024-12-12,Wires & Cables,52.2,1.61,32.4,5D_SHORT_TERM,NEUTRAL,+Outperforming NIFTY (+6.1% 20D RS); +Strength Accelerating (+5.9 pts),-Weak Breadth Participation (55% > SMA50)
2024-12-13,Wires & Cables,53.2,1.38,31.4,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+5.9% 20D RS); +Strength Accelerating (+3.4 pts),-Weak Breadth Participation (55% > SMA50)
2024-12-16,Wires & Cables,58.5,3.43,41.6,5D_SHORT_TERM,EMERGING_LEADER,+Outperforming NIFTY (+7.6% 20D RS); +Strength Accelerating (+7.7 pts),-Weak Breadth Participation (59% > SMA50)
2024-12-17,Wires & Cables,62.1,1.92,33.9,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+5.9% 20D RS); +Volume Accumulation (2.7x 20D avg),-Weak Breadth Participation (59% > SMA50); -Strength Decelerating (-5.4 pts)
2024-12-18,Wires & Cables,50.3,-1.13,21.1,60D_STRUCTURAL,WEAKENING,+Outperforming NIFTY (+4.9% 20D RS),-Weak Breadth Participation (50% > SMA50); -Strength Decelerating (-6.7 pts)
2024-12-19,Wires & Cables,49.4,-0.64,22.8,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+5.7% 20D RS),-Weak Breadth Participation (50% > SMA50); -Strength Decelerating (-2.8 pts)
2024-12-20,Wires & Cables,44.6,-2.87,15.6,60D_STRUCTURAL,WEAKENING,+Outperforming NIFTY (+2.4% 20D RS),-Weak Breadth Participation (45% > SMA50); -Strength Decelerating (-8.7 pts)
2024-12-23,Wires & Cables,38.6,-5.42,9.8,60D_STRUCTURAL,WEAKENING,+Outperforming NIFTY (+0.5% 20D RS),-Weak Breadth Participation (41% > SMA50); -Strength Decelerating (-19.9 pts)
2024-12-24,Wires & Cables,41.5,-4.75,11.1,60D_STRUCTURAL,WEAKENING,+Outperforming NIFTY (+0.6% 20D RS),-Weak Breadth Participation (41% > SMA50); -Strength Decelerating (-20.6 pts)
2024-12-25,Wires & Cables,38.9,-4.73,11.2,60D_STRUCTURAL,WEAKENING,,-Weak Breadth Participation (41% > SMA50); -Underperforming NIFTY (-0.5% 20D RS)
2024-12-26,Wires & Cables,36.8,-5.44,9.8,60D_STRUCTURAL,WEAKENING,,-Weak Breadth Participation (36% > SMA50); -Underperforming NIFTY (-2.2% 20D RS)
2024-12-27,Wires & Cables,37.0,-4.46,11.7,60D_STRUCTURAL,WEAKENING,,-Weak Breadth Participation (36% > SMA50); -Underperforming NIFTY (-2.3% 20D RS)
2024-12-30,Wires & Cables,32.8,-5.19,10.3,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (32% > SMA50); -Underperforming NIFTY (-3.3% 20D RS)
2024-12-31,Wires & Cables,33.0,-5.61,9.5,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (36% > SMA50); -Underperforming NIFTY (-4.6% 20D RS)
2025-01-01,Wires & Cables,38.0,-3.03,15.2,60D_STRUCTURAL,NEUTRAL,,-Weak Breadth Participation (41% > SMA50); -Underperforming NIFTY (-4.1% 20D RS)
2025-01-02,Wires & Cables,40.6,-1.58,19.5,60D_STRUCTURAL,NEUTRAL,+Strength Accelerating (+3.8 pts),-Weak Breadth Participation (50% > SMA50); -Underperforming NIFTY (-4.2% 20D RS)
2025-01-03,Wires & Cables,37.4,-2.98,15.3,60D_STRUCTURAL,NEUTRAL,,-Weak Breadth Participation (50% > SMA50); -Underperforming NIFTY (-5.2% 20D RS)
2025-01-06,Wires & Cables,26.2,-6.92,7.5,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (23% > SMA50); -Underperforming NIFTY (-8.4% 20D RS)
2025-01-07,Wires & Cables,31.9,-4.52,11.6,60D_STRUCTURAL,LAGGING,+Volume Accumulation (1.2x 20D avg),-Weak Breadth Participation (36% > SMA50); -Underperforming NIFTY (-7.2% 20D RS)
2025-01-08,Wires & Cables,30.0,-6.24,8.5,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (32% > SMA50); -Underperforming NIFTY (-8.1% 20D RS)
2025-01-09,Wires & Cables,24.2,-8.89,5.2,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (18% > SMA50); -Underperforming NIFTY (-8.2% 20D RS)
2025-01-10,Wires & Cables,22.7,-9.18,4.9,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (18% > SMA50); -Underperforming NIFTY (-10.1% 20D RS)
2025-01-13,Wires & Cables,17.3,-9.45,4.7,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (9% > SMA50); -Underperforming NIFTY (-15.5% 20D RS)
2025-01-14,Wires & Cables,17.1,-10.55,3.8,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (9% > SMA50); -Underperforming NIFTY (-14.3% 20D RS)
2025-01-15,Wires & Cables,17.4,-10.09,4.2,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (9% > SMA50); -Underperforming NIFTY (-12.7% 20D RS)
2025-01-16,Wires & Cables,17.5,-9.01,5.1,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (9% > SMA50); -Underperforming NIFTY (-10.9% 20D RS)
2025-01-17,Wires & Cables,19.4,-7.93,6.2,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (9% > SMA50); -Underperforming NIFTY (-8.9% 20D RS)
2025-01-20,Wires & Cables,24.1,-4.97,10.7,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+6.9 pts); +Volume Accumulation (1.2x 20D avg),-Weak Breadth Participation (14% > SMA50); -Underperforming NIFTY (-7.2% 20D RS)
2025-01-21,Wires & Cables,20.6,-6.41,8.2,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+3.5 pts),-Weak Breadth Participation (14% > SMA50); -Underperforming NIFTY (-9.3% 20D RS)
2025-01-22,Wires & Cables,18.8,-7.22,7.1,60D_STRUCTURAL,LAGGING,+Volume Accumulation (1.5x 20D avg),-Weak Breadth Participation (5% > SMA50); -Underperforming NIFTY (-11.1% 20D RS)
2025-01-23,Wires & Cables,18.6,-7.35,6.9,60D_STRUCTURAL,LAGGING,+Volume Accumulation (1.4x 20D avg),-Weak Breadth Participation (5% > SMA50); -Underperforming NIFTY (-10.7% 20D RS)
2025-01-24,Wires & Cables,16.1,-8.72,5.4,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (5% > SMA50); -Underperforming NIFTY (-12.8% 20D RS)
2025-01-27,Wires & Cables,14.7,-10.17,4.1,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.4x 20D avg),-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-15.5% 20D RS)
2025-01-28,Wires & Cables,14.7,-9.53,4.6,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.8x 20D avg),-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-17.9% 20D RS)
2025-01-29,Wires & Cables,13.5,-9.71,4.5,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-16.5% 20D RS)
2025-01-30,Wires & Cables,12.0,-10.29,4.0,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-16.8% 20D RS)
2025-01-31,Wires & Cables,12.1,-9.83,4.4,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-15.6% 20D RS)
2025-02-03,Wires & Cables,12.0,-9.63,4.5,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-14.4% 20D RS)
2025-02-04,Wires & Cables,13.4,-9.03,5.1,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-16.3% 20D RS)
2025-02-05,Wires & Cables,14.2,-8.47,5.6,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (5% > SMA50); -Underperforming NIFTY (-14.1% 20D RS)
2025-02-06,Wires & Cables,15.5,-7.65,6.5,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+3.5 pts),-Weak Breadth Participation (5% > SMA50); -Underperforming NIFTY (-13.2% 20D RS)
2025-02-07,Wires & Cables,16.2,-7.37,6.9,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+4.1 pts),-Weak Breadth Participation (5% > SMA50); -Underperforming NIFTY (-11.7% 20D RS)
