symbol,company_name,exchange,series,sme_status,sector,industry,primary_industry,secondary_sectors,secondary_industries,classification_source,classification_confidence,verification_status
TANKUP,TANKUP,NSE,ST,SME,OIL & GAS,Fuel Retailing (OMC),Fuel Retailing (OMC),,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TANLA,Tanla Platforms Limited,NSE,EQ,NON_SME,IT SERVICES,Enterprise Software & SaaS,Enterprise Software & SaaS,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TARACHAND,Tara Chand InfraLogistic Solutions Limited,NSE,EQ,NON_SME,LOGISTICS & SUPPLY CHAIN,Freight Forwarding & Multi-Modal Cargo,Freight Forwarding & Multi-Modal Cargo,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TARAPUR,Tarapur Transformers Limited,NSE,EQ,NON_SME,ELECTRICAL EQUIPMENT,Power & Distribution Transformers,Power & Distribution Transformers,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TARC,TARC Limited,NSE,EQ,NON_SME,REAL ESTATE,Residential Townships & Commercial REITs,Residential Townships & Commercial REITs,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TARIL,Transformers And Rectifiers (India) Limited,NSE,EQ,NON_SME,ELECTRICAL EQUIPMENT,Power & Distribution Transformers,Power & Distribution Transformers,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TARMAT,Tarmat Limited,NSE,EQ,NON_SME,CONSTRUCTION & INFRASTRUCTURE,Heavy Infrastructure EPC,Heavy Infrastructure EPC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TARSONS,Tarsons Products Limited,NSE,EQ,NON_SME,HEALTHCARE SERVICES,Medical Clinics & Equipment,Medical Clinics & Equipment,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TASTYBITE,Tasty Bite Eatables Limited,NSE,EQ,NON_SME,FOOD PROCESSING,Packaged Foods & Snacks,Packaged Foods & Snacks,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TATACAP,Tata Capital Limited,NSE,EQ,NON_SME,PHARMACEUTICALS,API & Bulk Drugs,API & Bulk Drugs,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TATACHEM,Tata Chemicals Limited,NSE,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,Industrial & Basic Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TATAELXSI,Tata Elxsi Limited,NSE,EQ,NON_SME,IT SERVICES,Engineering R&D (ER&D),Engineering R&D (ER&D),,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TATAINVEST,Tata Investment Corporation Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Corporate & Wholesale Finance,Corporate & Wholesale Finance,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TATAPOWER,Tata Power Company Limited,NSE,EQ,NON_SME,POWER,Power Distribution & Integrated Utilities,Power Distribution & Integrated Utilities,Power,Thermal & Hydro Generation Plants,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TATASTEEL,Tata Steel Limited,NSE,EQ,NON_SME,STEEL,Secondary Steel & TMT Rebars,Secondary Steel & TMT Rebars,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TATVA,Tatva Chintan Pharma Chem Limited,NSE,EQ,NON_SME,PHARMACEUTICALS,Finished Formulations,Finished Formulations,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TAURIAN,TAURIAN,NSE,SM,SME,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,Civil & Commercial Construction,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TBI,TBI,NSE,SM,SME,FOOD PROCESSING,Packaged Foods & Snacks,Packaged Foods & Snacks,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TBOTEK,TBO Tek Limited,NSE,EQ,NON_SME,ONLINE TICKETING & TRAVEL,B2B Travel Distribution Platform,B2B Travel Distribution Platform,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TBZ,Tribhovandas Bhimji Zaveri Limited,NSE,EQ,NON_SME,JEWELLERY,Gold Jewellery & Retail,Gold Jewellery & Retail,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TCC,TCC Concept Limited,NSE,EQ,NON_SME,SERVICES & MEDIA,Staffing & Workforce Security,Staffing & Workforce Security,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TCI,Transport Corporation of India Limited,NSE,EQ,NON_SME,SHIPBUILDING & PORTS,Commercial Ports & Terminals,Commercial Ports & Terminals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TCIEXP,TCI Express Limited,NSE,EQ,NON_SME,LOGISTICS & SUPPLY CHAIN,Express Parcel & Courier,Express Parcel & Courier,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TCIFINANCE,TCI Finance Limited,NSE,BE,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TCL,TCL,NSE,SM,SME,CHEMICALS,Industrial & Basic Chemicals,Industrial & Basic Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TCPLPACK,TCPL Packaging Limited,NSE,EQ,NON_SME,PAPER & PACKAGING,Paperboard & Packaging Cartons,Paperboard & Packaging Cartons,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TCS,Tata Consultancy Services Limited,NSE,EQ,NON_SME,IT SERVICES,Tier-1 IT Services,Tier-1 IT Services,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TDPOWERSYS,TD Power Systems Limited,NSE,EQ,NON_SME,POWER,Conventional Thermal & Fossil Power,Conventional Thermal & Fossil Power,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TEAMGTY,Team India Guaranty Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Credit Guarantee & Risk Management Services,Credit Guarantee & Risk Management Services,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TEAMLEASE,Teamlease Services Limited,NSE,EQ,NON_SME,STAFFING & EMPLOYMENT SERVICES,Staffing & Workforce Solutions,Staffing & Workforce Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TEAMTECH,TEAMTECH,NSE,ST,SME,IT SERVICES,Engineering R&D (ER&D),Engineering R&D (ER&D),,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TECHD,TECHD,NSE,ST,SME,IT SERVICES,Mid-Tier IT & Digital Solutions,Mid-Tier IT & Digital Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TECHERA,TECHERA,NSE,SM,SME,IT SERVICES,Mid-Tier IT & Digital Solutions,Mid-Tier IT & Digital Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TECHLABS,TECHLABS,NSE,SM,SME,IT SERVICES,Mid-Tier IT & Digital Solutions,Mid-Tier IT & Digital Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TECHM,Tech Mahindra Limited,NSE,EQ,NON_SME,IT SERVICES,Mid-Tier IT & Digital Solutions,Mid-Tier IT & Digital Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TECHNOCRAF,Technocraft Ventures Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TECHNOE,Techno Electric & Engineering Company Limited,NSE,EQ,NON_SME,POWER,Power Transmission Grid,Power Transmission Grid,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TECHNVISN,TechNVision Ventures Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TECILCHEM,TECIL Chemicals and Hydro Power Limited,NSE,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,Industrial & Basic Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TEGA,Tega Industries Limited,NSE,EQ,NON_SME,MINING & MINERALS,Mining Equipment & Mill Liners,Mining Equipment & Mill Liners,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TEJA,TEJA,NSE,SM,SME,FOOD PROCESSING,Packaged Foods & Snacks,Packaged Foods & Snacks,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TEJASNET,Tejas Networks Limited,NSE,EQ,NON_SME,TELECOM,Optical Fiber & Telecom Infrastructure,Optical Fiber & Telecom Infrastructure,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TEMBO,Tembo Global Industries Limited,NSE,EQ,NON_SME,RICE,Basmati Rice Milling & Global Exports,Basmati Rice Milling & Global Exports,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TENNIND,Tenneco Clean Air India Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Auto Emission & Exhaust Systems,Auto Emission & Exhaust Systems,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TERAI,Terai Tea Company Limited,NSE,EQ,NON_SME,TEA & COFFEE,Tea Plantations & Packaging,Tea Plantations & Packaging,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TERASOFT,Tera Software Limited,NSE,EQ,NON_SME,IT SERVICES,Mid-Tier IT & Digital Solutions,Mid-Tier IT & Digital Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TEXINFRA,Texmaco Infrastructure & Holdings Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TEXMOPIPES,Texmo Pipes and Products Limited,NSE,EQ,NON_SME,STEEL,Steel Pipes & Tubes,Steel Pipes & Tubes,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TEXRAIL,Texmaco Rail & Engineering Limited,NSE,EQ,NON_SME,RAILWAYS,"Rolling Stock, Wagons & Vande Bharat Trainsets","Rolling Stock, Wagons & Vande Bharat Trainsets",,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TFCILTD,Tourism Finance Corporation of India Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TFL,Transwarranty Finance Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TGBHOTELS,TGB Banquets And Hotels Limited,NSE,EQ,NON_SME,HOTELS & HOSPITALITY,Luxury Hotels & Resorts,Luxury Hotels & Resorts,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TGL,TGL,NSE,ST,SME,COMMERCIAL TRADING,Commodity & Wholesale Trading,Commodity & Wholesale Trading,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TGVSL,TGV Sraac Limited,NSE,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,Industrial & Basic Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
THACKER,Thacker & Company Limited,NSE,BE,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
THAKDEV,Thakkers Developers Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
THANGAMAYL,Thangamayil Jewellery Limited,NSE,EQ,NON_SME,JEWELLERY,Gold Jewellery & Retail,Gold Jewellery & Retail,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
THEINVEST,The Investment Trust Of India Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
THEJO,Thejo Engineering Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
THELEELA,Leela Palaces Hotels & Resorts Limited,NSE,EQ,NON_SME,HOTELS & HOSPITALITY,Luxury Hotels & Resorts,Luxury Hotels & Resorts,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
THEMISMED,Themis Medicare Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
THERMAX,Thermax Limited,NSE,EQ,NON_SME,CAPITAL GOODS & MACHINERY,Heavy Process Equipment & Machinery,Heavy Process Equipment & Machinery,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
THESL,THESL,NSE,ST,SME,RENEWABLE ENERGY,Solar PV & Green Hydrogen,Solar PV & Green Hydrogen,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
THOMASCOOK,Thomas Cook  (India)  Limited,NSE,EQ,NON_SME,ONLINE TICKETING & TRAVEL,Online Travel Agency (OTA) & Flight Booking,Online Travel Agency (OTA) & Flight Booking,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
THOMASCOTT,Thomas Scott (India) Limited,NSE,EQ,NON_SME,TEXTILES,Garments & Apparel Exports,Garments & Apparel Exports,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
THYROCARE,Thyrocare Technologies Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TI,Tilaknagar Industries Limited,NSE,EQ,NON_SME,BEVERAGES & DISTILLERIES,IMFL Spirits & Distilleries,IMFL Spirits & Distilleries,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TICL,Twamev Construction and Infrastructure Limited,NSE,BE,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TIGERLOGS,Tiger Logistics (India) Limited,NSE,EQ,NON_SME,LOGISTICS & SUPPLY CHAIN,3PL Logistics & Fleet Haulage,3PL Logistics & Fleet Haulage,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TIIL,Technocraft Industries (India) Limited,NSE,EQ,NON_SME,PAPER & PACKAGING,Rigid Plastic Containers & Drums,Rigid Plastic Containers & Drums,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TIINDIA,Tube Investments of India Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TIJARIA,Tijaria Polypipes Limited,NSE,EQ,NON_SME,STEEL,Steel Pipes & Tubes,Steel Pipes & Tubes,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TIL,TIL Limited,NSE,BE,NON_SME,CAPITAL GOODS & MACHINERY,Material Handling & Cranes,Material Handling & Cranes,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TIMESCAN,TIMESCAN,NSE,SM,SME,LOGISTICS & SUPPLY CHAIN,Express Parcel & Courier,Express Parcel & Courier,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TIMETECHNO,Time Technoplast Limited,NSE,EQ,NON_SME,PAPER & PACKAGING,Rigid Plastic Containers & Drums,Rigid Plastic Containers & Drums,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TIMEX,Timex Group India Limited,NSE,EQ,NON_SME,RETAIL,Specialty Retail Boutiques,Specialty Retail Boutiques,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TIMKEN,Timken India Limited,NSE,EQ,NON_SME,CAPITAL GOODS & MACHINERY,Precision Bearings & Motion Controls,Precision Bearings & Motion Controls,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TINNARUBR,Tinna Rubber and Infrastructure Limited,NSE,EQ,NON_SME,TYRES & RUBBER,Industrial Rubber & Specialty Materials,Industrial Rubber & Specialty Materials,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TIPSFILMS,Tips Films Limited,NSE,EQ,NON_SME,MEDIA & ENTERTAINMENT,Music Labels & VFX Studios,Music Labels & VFX Studios,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TIPSMUSIC,Tips Music Limited,NSE,EQ,NON_SME,MEDIA & ENTERTAINMENT,Music Labels & VFX Studios,Music Labels & VFX Studios,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TIRUMALCHM,Thirumalai Chemicals Limited,NSE,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,Industrial & Basic Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TIRUPATIFL,Tirupati Forge Limited,NSE,BE,NON_SME,AUTO ANCILLARIES,Auto Castings & Heavy Forgings,Auto Castings & Heavy Forgings,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,NSE,EQ,NON_SME,RAILWAYS,"Rolling Stock, Wagons & Vande Bharat Trainsets","Rolling Stock, Wagons & Vande Bharat Trainsets",,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TITAN,Titan Company Limited,NSE,EQ,NON_SME,JEWELLERY,Bridal Gold Jewellery & Retail Showrooms,Bridal Gold Jewellery & Retail Showrooms,Consumer Durables; Consumer Durables,Watches & Smart Wearables; Eyewear & Optical Frames,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TMB,Tamilnad Mercantile Bank Limited,NSE,EQ,NON_SME,BANKING,Private Sector Banks,Private Sector Banks,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TMCV,Tata Motors Limited,NSE,EQ,NON_SME,AUTOMOBILE,Commercial Vehicles (Trucks & Buses),Commercial Vehicles (Trucks & Buses),,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TMPV,Tata Motors Passenger Vehicles Limited,NSE,EQ,NON_SME,AUTOMOBILE,Passenger Vehicles (Cars & SUVs),Passenger Vehicles (Cars & SUVs),,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TNPETRO,Tamilnadu PetroProducts Limited,NSE,EQ,NON_SME,CHEMICALS,Specialty Chemicals,Specialty Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TNPL,Tamil Nadu Newsprint & Papers Limited,NSE,EQ,NON_SME,MEDIA & ENTERTAINMENT,Television Broadcasting & OTT,Television Broadcasting & OTT,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TNTELE,Tamilnadu Telecommunication Limited,NSE,EQ,NON_SME,TELECOM,Optical Fiber & Telecom Infrastructure,Optical Fiber & Telecom Infrastructure,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TOKYOPLAST,Tokyo Plast International Limited,NSE,EQ,NON_SME,CONSUMER DURABLES,Kitchen Homeware & Cookware,Kitchen Homeware & Cookware,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TOLINS,Tolins Tyres Limited,NSE,EQ,NON_SME,TYRES & RUBBER,Automotive Radial Tyres,Automotive Radial Tyres,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TORNTPHARM,Torrent Pharmaceuticals Limited,NSE,EQ,NON_SME,PHARMACEUTICALS,Finished Formulations,Finished Formulations,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TORNTPOWER,Torrent Power Limited,NSE,EQ,NON_SME,POWER,Power Distribution & Integrated Utilities,Power Distribution & Integrated Utilities,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TOTAL,Total Transport Systems Limited,NSE,EQ,NON_SME,LOGISTICS & SUPPLY CHAIN,Freight Forwarding & Multi-Modal Cargo,Freight Forwarding & Multi-Modal Cargo,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TOUCHWOOD,Touchwood Entertainment Limited,NSE,EQ,NON_SME,CONSTRUCTION & INFRASTRUCTURE,Civil & Commercial Construction,Civil & Commercial Construction,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TOYAMSL,Toyam Sports Limited,NSE,EQ,NON_SME,SHIPBUILDING & PORTS,Commercial Ports & Terminals,Commercial Ports & Terminals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TPHQ,Teamo Productions HQ Limited,NSE,EQ,NON_SME,MEDIA & ENTERTAINMENT,Television Content & OTT Production,Television Content & OTT Production,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TPLPLASTEH,TPL Plastech Limited,NSE,EQ,NON_SME,PAPER & PACKAGING,Rigid Plastic Containers & Drums,Rigid Plastic Containers & Drums,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRACXN,Tracxn Technologies Limited,NSE,EQ,NON_SME,IT SERVICES,Mid-Tier IT & Digital Solutions,Mid-Tier IT & Digital Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRANSCOR,Transcorp International Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRANSPEK,Transpek Industry Limited,NSE,BE,NON_SME,CHEMICALS,Specialty Chemicals,Specialty Chemicals,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRANSRAILL,Transrail Lighting Limited,NSE,EQ,NON_SME,CONSTRUCTION & INFRASTRUCTURE,Power Transmission Line EPC,Power Transmission Line EPC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRANSTEEL,TRANSTEEL,NSE,SM,SME,STEEL,Secondary Steel & TMT Rebars,Secondary Steel & TMT Rebars,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRANSWIND,TRANSWIND,NSE,SM,SME,RENEWABLE ENERGY,Wind Turbines & Wind Energy,Wind Turbines & Wind Energy,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,NSE,BE,NON_SME,SHIPBUILDING & PORTS,Marine Offshore Vessels & Tugs,Marine Offshore Vessels & Tugs,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRAVELFOOD,Travel Food Services Limited,NSE,EQ,NON_SME,FOOD PROCESSING,Packaged Foods & Snacks,Packaged Foods & Snacks,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TREEHOUSE,Tree House Education & Accessories Limited,NSE,EQ,NON_SME,EDUCATION & EDTECH,Education Academies & Publishing,Education Academies & Publishing,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TREJHARA,TREJHARA SOLUTIONS LIMITED,NSE,EQ,NON_SME,IT SERVICES,Mid-Tier IT & Digital Solutions,Mid-Tier IT & Digital Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TREL,Transindia Real Estate Limited,NSE,EQ,NON_SME,REAL ESTATE,Residential Real Estate,Residential Real Estate,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRENT,Trent Limited,NSE,EQ,NON_SME,RETAIL,Fashion Apparel Retail,Fashion Apparel Retail,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRF,TRF Limited,NSE,EQ,NON_SME,CAPITAL GOODS & MACHINERY,Material Handling & Cranes,Material Handling & Cranes,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRIDENT,Trident Limited,NSE,EQ,NON_SME,TEXTILES,Home Textiles,Home Textiles,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRIGYN,Trigyn Technologies Limited,NSE,EQ,NON_SME,IT SERVICES,Mid-Tier IT & Digital Solutions,Mid-Tier IT & Digital Solutions,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRITONV,Triton Valves Limited,NSE,EQ,NON_SME,CAPITAL GOODS & MACHINERY,Pumps & Compressors,Pumps & Compressors,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRITURBINE,Triveni Turbine Limited,NSE,EQ,NON_SME,POWER,Conventional Thermal & Fossil Power,Conventional Thermal & Fossil Power,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRIVENI,Triveni Engineering & Industries Limited,NSE,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,Precision Auto Engine Components,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TROM,TROM,NSE,SM,SME,RENEWABLE ENERGY,Solar PV & Green Hydrogen,Solar PV & Green Hydrogen,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRU,TruCap Finance Limited,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRUALT,TruAlt Bioenergy Limited,NSE,EQ,NON_SME,POWER,Conventional Thermal & Fossil Power,Conventional Thermal & Fossil Power,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TRUST,TRUST,NSE,SM,SME,CAPITAL MARKETS,Stockbroking & Wealth Management,Stockbroking & Wealth Management,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TSFINV,TSF INVESTMENTS LIMITED,NSE,EQ,NON_SME,FINANCE & NBFC,Diversified Consumer & MSME NBFC,Diversified Consumer & MSME NBFC,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TTKHLTCARE,TTK Healthcare Limited,NSE,EQ,NON_SME,PHARMACEUTICALS,Finished Formulations,Finished Formulations,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TTKPRESTIG,TTK Prestige Limited,NSE,EQ,NON_SME,REAL ESTATE,Residential Real Estate,Residential Real Estate,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
TTL,T T Limited,NSE,EQ,NON_SME,TEXTILES,Cotton Spinning & Yarns,Cotton Spinning & Yarns,,,NORTHFLOW_CANONICAL_MASTER_V2,HIGH,VERIFIED
