symbol,company_name,isin,series,sme_status,current_sector,current_industry,v3_sector,v3_industry,exposure_v3_sector,exposure_v3_industry,proposed_sector,proposed_industry,additional_industries,classification_confidence,change_required,reason,source_1,source_2,source_3,primary_business,market_cap_cr,index_membership,has_conflict,evidence_date,review_status,risk_score
SUYOG,Suyog Telematics Limited,,EQ,NON_SME,TELECOM,Optical Fiber & Telecom Infrastructure,TELECOM,Optical Fiber & Telecom Infrastructure,TELECOM,Optical Fiber & Telecom Infrastructure,TELECOM,Optical Fiber & Telecom Infrastructure,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'TELECOM' and Industry 'Optical Fiber & Telecom Infrastructure' based on core economic business exposure: Optical fiber cables, telecom towers and small cell infrastructure.",,"Optical fiber cables, telecom towers and small cell infrastructure.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SUZLON,Suzlon Energy Limited,,EQ,NON_SME,RENEWABLE ENERGY,Wind Turbines & Wind Energy,RENEWABLE ENERGY,Wind Turbines & Wind Energy,RENEWABLE ENERGY,Wind Turbines & Wind Energy,RENEWABLE ENERGY,Wind Turbines & Wind Energy,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'RENEWABLE ENERGY' and Industry 'Wind Turbines & Wind Energy' based on core economic business exposure: Suzlon Energy - Wind turbine generator manufacturing, turnkey wind farm d",,"Suzlon Energy - Wind turbine generator manufacturing, turnkey wind farm development and O&M",1.9,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SVGLOBAL,S V Global Mill Limited,,EQ,NON_SME,REAL ESTATE,Residential Townships & Commercial REITs,REAL ESTATE,Residential Townships & Commercial REITs,REAL ESTATE,Residential Townships & Commercial REITs,REAL ESTATE,Residential Townships & Commercial REITs,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'REAL ESTATE' and Industry 'Residential Townships & Commercial REITs' based on core economic business exposure: Real estate development and property leasing.,,Real estate development and property leasing.,0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SVLL,Shree Vasu Logistics Limited,,BE,NON_SME,LOGISTICS & SUPPLY CHAIN,3PL Logistics & Fleet Haulage,LOGISTICS & SUPPLY CHAIN,3PL Logistics & Fleet Haulage,LOGISTICS & SUPPLY CHAIN,3PL Logistics & Fleet Haulage,LOGISTICS & SUPPLY CHAIN,3PL Logistics & Fleet Haulage,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'LOGISTICS & SUPPLY CHAIN' and Industry '3PL Logistics & Fleet Haulage' based on core economic business exposure: Third-party supply chain management, cold chain storage and ful",,"Third-party supply chain management, cold chain storage and full-truck-load transportation.",0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
SVPGLOB,SVP GLOBAL TEXTILES LIMITED,,EQ,NON_SME,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,TEXTILES,Cotton Spinning & Yarns,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'TEXTILES' and Industry 'Cotton Spinning & Yarns' based on core economic business exposure: Ring-spun compact cotton yarn, blended synthetic yarns and woven fabric.",,"Ring-spun compact cotton yarn, blended synthetic yarns and woven fabric.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SWANCORP,SWAN CORP LIMITED,,EQ,NON_SME,COMMERCIAL TRADING,Commodity & Wholesale Trading,COMMERCIAL TRADING,Commodity & Wholesale Trading,COMMERCIAL TRADING,Commodity & Wholesale Trading,COMMERCIAL TRADING,Commodity & Wholesale Trading,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_VERIFIED_CORRECTION,Classified into Sector 'COMMERCIAL TRADING' and Industry 'Commodity & Wholesale Trading' based on core economic business exposure: Wholesale merchandise supply and commercial trading.,,Swan Corp — corporate trading and commodity wholesale.,0.2,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SWANDEF,Swan Defence and Heavy Industries Limited,,BE,NON_SME,DEFENCE & AEROSPACE,Precision Defence Machining,DEFENCE & AEROSPACE,Precision Defence Machining,DEFENCE & AEROSPACE,Precision Defence Machining,DEFENCE & AEROSPACE,Precision Defence Machining,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'DEFENCE & AEROSPACE' and Industry 'Precision Defence Machining' based on core economic business exposure: Precision machined defence and aerospace components.,,Precision machined defence and aerospace components.,0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
SWARAJ,Swaraj Suiting Limited,,EQ,NON_SME,TEXTILES,Garments & Apparel Exports,TEXTILES,Garments & Apparel Exports,TEXTILES,Garments & Apparel Exports,TEXTILES,Garments & Apparel Exports,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'TEXTILES' and Industry 'Garments & Apparel Exports' based on core economic business exposure: Automated garmenting of formal shirts, denim jeans, suits and apparel for global b",,"Automated garmenting of formal shirts, denim jeans, suits and apparel for global brands.",0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SWARAJENG,Swaraj Engines Limited,,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Auto Engine Components' based on core economic business exposure: Precision automotive engine parts, engineered fasteners and structur",,"Precision automotive engine parts, engineered fasteners and structural stampings.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SWARNSAR,Swarnsarita Jewels India Limited,,EQ,NON_SME,JEWELLERY,Gold Jewellery & Retail,JEWELLERY,Gold Jewellery & Retail,JEWELLERY,Gold Jewellery & Retail,JEWELLERY,Gold Jewellery & Retail,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'JEWELLERY' and Industry 'Gold Jewellery & Retail' based on core economic business exposure: Nationwide and regional retail showroom networks selling BIS-hallmarked bridal gold ,,Nationwide and regional retail showroom networks selling BIS-hallmarked bridal gold jewellery and coins.,0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SWELECTES,Swelect Energy Systems Limited,,EQ,NON_SME,POWER,Conventional Thermal & Fossil Power,POWER,Conventional Thermal & Fossil Power,POWER,Conventional Thermal & Fossil Power,POWER,Conventional Thermal & Fossil Power,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'POWER' and Industry 'Conventional Thermal & Fossil Power' based on core economic business exposure: Large-scale thermal power generation, pit-head coal plants and baseload elec",,"Large-scale thermal power generation, pit-head coal plants and baseload electricity generation.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SWIGGY,Swiggy Limited,,EQ,NON_SME,E-COMMERCE & QUICK COMMERCE,Food Delivery & Quick Commerce,E-COMMERCE & QUICK COMMERCE,Food Delivery & Quick Commerce,E-COMMERCE & QUICK COMMERCE,Food Delivery & Quick Commerce,E-COMMERCE & QUICK COMMERCE,Food Delivery & Quick Commerce,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_VERIFIED_CORRECTION,"Classified into Sector 'PROFESSIONAL & CONSUMER SERVICES' and Industry 'Consumer Internet & Super Apps' based on core economic business exposure: Consumer internet platforms, food delivery and digital",,"Swiggy — online food delivery, Instamart rapid grocery delivery, Dineout restaurant reservation and Swiggy Minis store platform.",4.3,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SWISSMLTRY,Swiss Military Consumer Goods Limited,,EQ,NON_SME,CONSUMER DURABLES,Luggage & Travel Gear,CONSUMER DURABLES,Luggage & Travel Gear,CONSUMER DURABLES,Luggage & Travel Gear,CONSUMER DURABLES,Luggage & Travel Gear,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'CONSUMER DURABLES' and Industry 'Luggage & Travel Gear' based on core economic business exposure: Swiss Military travel gear, backpacks, men lifestyle accessories and appliance",,"Swiss Military travel gear, backpacks, men lifestyle accessories and appliances.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SWSOLAR,Sterling and Wilson Renewable Energy Limited,,EQ,NON_SME,RENEWABLE ENERGY,Green Energy Generation (IPP),RENEWABLE ENERGY,Green Energy Generation (IPP),RENEWABLE ENERGY,Green Energy Generation (IPP),RENEWABLE ENERGY,Green Energy Generation (IPP),,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'RENEWABLE ENERGY' and Industry 'Green Energy Generation (IPP)' based on core economic business exposure: Developing, owning and operating utility-scale renewable solar and wind",,"Developing, owning and operating utility-scale renewable solar and wind power generation plants.",0.2,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SYMPHONY,Symphony Limited,,EQ,NON_SME,CONSUMER DURABLES,Air Conditioners & Commercial HVAC,CONSUMER DURABLES,Air Conditioners & Commercial HVAC,CONSUMER DURABLES,Air Conditioners & Commercial HVAC,CONSUMER DURABLES,Air Conditioners & Commercial HVAC,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'CONSUMER DURABLES' and Industry 'Air Conditioners & Commercial HVAC' based on core economic business exposure: Household and commercial evaporative air coolers and industrial v,,Household and commercial evaporative air coolers and industrial ventilation.,0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SYNCOMF,Syncom Formulations (India) Limited,,EQ,NON_SME,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'PHARMACEUTICALS' and Industry 'Finished Formulations' based on core economic business exposure: Manufacturing and marketing of branded generic prescription medicines and OTC or,,Manufacturing and marketing of branded generic prescription medicines and OTC oral solid dosages.,0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SYNGENE,Syngene International Limited,,EQ,NON_SME,PHARMACEUTICALS,CDMO & Sterile Injectables,PHARMACEUTICALS,CDMO & Sterile Injectables,PHARMACEUTICALS,CDMO & Sterile Injectables,PHARMACEUTICALS,CDMO & Sterile Injectables,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'PHARMACEUTICALS' and Industry 'CDMO & Sterile Injectables' based on core economic business exposure: Contract research and development (CRMO) for global biopharma.,,Contract research and development (CRMO) for global biopharma.,0.5,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SYRMA,Syrma SGS Technology Limited,,EQ,NON_SME,EMS & ELECTRONICS,Commercial & Industrial Electronics EMS,EMS & ELECTRONICS,Commercial & Industrial Electronics EMS,EMS & ELECTRONICS,Commercial & Industrial Electronics EMS,EMS & ELECTRONICS,Commercial & Industrial Electronics EMS,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'EMS & ELECTRONICS' and Industry 'Commercial & Industrial Electronics EMS' based on core economic business exposure: Syrma SGS - Precision electronic manufacturing, RFID tags, m",,"Syrma SGS - Precision electronic manufacturing, RFID tags, magnetics and automotive electronics",1.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
SYSTMTXC,Systematix Corporate Services Limited,,BE,NON_SME,CAPITAL MARKETS,Stockbroking & Wealth Management,CAPITAL MARKETS,Stockbroking & Wealth Management,CAPITAL MARKETS,Stockbroking & Wealth Management,CAPITAL MARKETS,Stockbroking & Wealth Management,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,HARDCODED_VERIFIED_FUNDAMENTAL,"Classified into Sector 'STEEL' and Industry 'Secondary Steel & TMT Rebars' based on core economic business exposure: Sponge iron, induction furnace billets and construction TMT bars.",,"Systematix Corporate Services — retail and institutional stockbroking, IPO distribution, portfolio management and investment banking",0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
TAALTECH,Taal Tech Limited,,EQ,NON_SME,IT SERVICES,Mid-Tier IT & Digital Solutions,IT SERVICES,Mid-Tier IT & Digital Solutions,IT SERVICES,Mid-Tier IT & Digital Solutions,IT SERVICES,Mid-Tier IT & Digital Solutions,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'IT SERVICES' and Industry 'Mid-Tier IT & Digital Solutions' based on core economic business exposure: Mid-sized IT software consulting, cloud integration, agile application dev",,"Mid-sized IT software consulting, cloud integration, agile application development and cybersecurity.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,,EQ,NON_SME,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,CHEMICALS,Industrial & Basic Chemicals,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CHEMICALS' and Industry 'Industrial & Basic Chemicals' based on core economic business exposure: Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",,"Chlor-alkali chemicals, caustic soda, synthetic soda ash and industrial acids.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
TAJGVK,Taj GVK Hotels & Resorts Limited,,EQ,NON_SME,HOTELS & HOSPITALITY,Luxury Hotels & Resorts,HOTELS & HOSPITALITY,Luxury Hotels & Resorts,HOTELS & HOSPITALITY,Luxury Hotels & Resorts,HOTELS & HOSPITALITY,Luxury Hotels & Resorts,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'HOTELS & HOSPITALITY' and Industry 'Luxury Hotels & Resorts' based on core economic business exposure: 5-star luxury palaces, premium business hotels, airport lounges and holid",,"5-star luxury palaces, premium business hotels, airport lounges and holiday leisure resorts.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
TAKE,TAKE Limited,,EQ,NON_SME,IT SERVICES,Healthcare & Life Sciences Tech,IT SERVICES,Healthcare & Life Sciences Tech,IT SERVICES,Healthcare & Life Sciences Tech,IT SERVICES,Healthcare & Life Sciences Tech,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'IT SERVICES' and Industry 'Healthcare & Life Sciences Tech' based on core economic business exposure: Clinical data management, regulatory compliance and life sciences software",,"Clinical data management, regulatory compliance and life sciences software.",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
TALBROAUTO,Talbros Automotive Components Limited,,EQ,NON_SME,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,AUTO ANCILLARIES,Precision Auto Engine Components,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'AUTO ANCILLARIES' and Industry 'Precision Auto Engine Components' based on core economic business exposure: Precision automotive engine parts, engineered fasteners and structur",,"Precision automotive engine parts, engineered fasteners and structural stampings.",0.1,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
TAMBOLIIN,Tamboli Industries Limited,,BE,NON_SME,CAPITAL GOODS & MACHINERY,Precision Machine Tools & Fasteners,CAPITAL GOODS & MACHINERY,Precision Machine Tools & Fasteners,CAPITAL GOODS & MACHINERY,Precision Machine Tools & Fasteners,CAPITAL GOODS & MACHINERY,Precision Machine Tools & Fasteners,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'CAPITAL GOODS & MACHINERY' and Industry 'Precision Machine Tools & Fasteners' based on core economic business exposure: High-precision investment castings for aerospace and pow,,High-precision investment castings for aerospace and power valves.,0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
TANAA,Taneja Aerospace & Aviation Limited,,EQ,NON_SME,AVIATION,Passenger Airlines,AVIATION,Passenger Airlines,AVIATION,Passenger Airlines,AVIATION,Passenger Airlines,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'AVIATION' and Industry 'Passenger Airlines' based on core economic business exposure: Scheduled commercial passenger airline fleet and airport ground services.,,Scheduled commercial passenger airline fleet and airport ground services.,0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
TANLA,Tanla Platforms Limited,,EQ,NON_SME,IT SERVICES,Enterprise Software & SaaS,IT SERVICES,Enterprise Software & SaaS,IT SERVICES,Enterprise Software & SaaS,IT SERVICES,Enterprise Software & SaaS,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'IT SERVICES' and Industry 'Enterprise Software & SaaS' based on core economic business exposure: Enterprise CPaaS, SMS messaging routing and blockchain security.",,"Enterprise CPaaS, SMS messaging routing and blockchain security.",0.2,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
TARACHAND,Tara Chand InfraLogistic Solutions Limited,,EQ,NON_SME,LOGISTICS & SUPPLY CHAIN,Freight Forwarding & Multi-Modal Cargo,LOGISTICS & SUPPLY CHAIN,Freight Forwarding & Multi-Modal Cargo,LOGISTICS & SUPPLY CHAIN,Freight Forwarding & Multi-Modal Cargo,LOGISTICS & SUPPLY CHAIN,Freight Forwarding & Multi-Modal Cargo,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,HARDCODED_VERIFIED_FUNDAMENTAL,"Classified into Sector 'IT SERVICES' and Industry 'Mid-Tier IT & Digital Solutions' based on core economic business exposure: Mid-sized IT software consulting, cloud integration, agile application dev",,"Tara Chand InfraLogistic Solutions — logistics, warehousing, multimodal freight, cargo handling and supply chain management",0.0,NSE BROAD MARKET (EQ),False,2026-08-27,NO_CHANGE,0
